time,evi,ndvi2
2023-12-26,0.37726076254065666,0.062354570158487096
2023-12-29,0.5146913495790819,0.08965483817735274
2024-01-20,0.47298344140443527,0.09438991238670862
2024-01-28,-0.09077046701297437,0.08787244760344867
2024-02-12,0.7145145099265663,0.08342364163614108
2024-02-14,0.5796290995055853,0.08105158813330339
2024-02-19,0.6730240890607756,0.06619763048036831
2024-02-24,0.45376594026235023,0.07359839336878954
2024-04-12,-0.061796956351555396,0.07824269062133479
2024-04-14,0.5885708950254183,0.07919028323744334
2024-05-14,0.6020533913955662,0.059930617947696274
2024-05-17,0.8833331668113618,0.0716428283621454
2024-05-24,0.3385551343097465,0.06989742848810013
